subject	condition	target	block	time
xhe37	four	./icons/user-home.png.gif	5	5.55
xhe37	four	./icons/utilities-terminal.png.gif	6	1.6
xhe37	four	./icons/audio-input-microphone.png.gif	6	4
xhe37	four	./icons/network-wireless.png.gif	6	6.44
xhe37	four	./icons/applications-multimedia.png.gif	6	2.18
xhe37	four	./icons/user-home.png.gif	6	4.63
xhe37	four	./icons/network-wireless.png.gif	7	3.44
xhe37	four	./icons/utilities-terminal.png.gif	7	2.02
xhe37	four	./icons/audio-input-microphone.png.gif	7	4.56
xhe37	four	./icons/user-home.png.gif	7	4.65
xhe37	four	./icons/applications-multimedia.png.gif	7	1.77
xhe37	four	./icons/user-home.png.gif	8	5.79
xhe37	four	./icons/network-wireless.png.gif	8	7.74
xhe37	four	./icons/applications-multimedia.png.gif	8	1.8
xhe37	four	./icons/audio-input-microphone.png.gif	8	3.76
xhe37	four	./icons/utilities-terminal.png.gif	8	2.28
xhe37	four	./icons/user-home.png.gif	9	4.73
xhe37	four	./icons/audio-input-microphone.png.gif	9	6.45
xhe37	four	./icons/utilities-terminal.png.gif	9	1.64
xhe37	four	./icons/applications-multimedia.png.gif	9	2.27
xhe37	four	./icons/network-wireless.png.gif	9	4.57
xhe37	nine	./icons/accessories-text-editor.png.gif	0	3.61
xhe37	nine	./icons/weather-showers-scattered.png.gif	0	2.93
xhe37	nine	./icons/multimedia-player.png.gif	0	2.88
xhe37	nine	./icons/applications-multimedia.png.gif	0	3.42
xhe37	nine	./icons/internet-mail.png.gif	0	7.17
xhe37	nine	./icons/accessories-text-editor.png.gif	1	1.9
xhe37	nine	./icons/weather-showers-scattered.png.gif	1	2.83
xhe37	nine	./icons/multimedia-player.png.gif	1	4.89
xhe37	nine	./icons/applications-multimedia.png.gif	1	2.05
xhe37	nine	./icons/internet-mail.png.gif	1	6.52
xhe37	nine	./icons/internet-mail.png.gif	2	6.81
xhe37	nine	./icons/weather-showers-scattered.png.gif	2	3.81
xhe37	nine	./icons/applications-multimedia.png.gif	2	1.99
xhe37	nine	./icons/multimedia-player.png.gif	2	1.85
xhe37	nine	./icons/accessories-text-editor.png.gif	2	4.33
xhe37	nine	./icons/applications-multimedia.png.gif	3	1.8
xhe37	nine	./icons/multimedia-player.png.gif	3	2.44
xhe37	nine	./icons/weather-showers-scattered.png.gif	3	1.45
xhe37	nine	./icons/accessories-text-editor.png.gif	3	1.59
xhe37	nine	./icons/internet-mail.png.gif	3	4.24
xhe37	nine	./icons/accessories-text-editor.png.gif	4	2.01
xhe37	nine	./icons/multimedia-player.png.gif	4	1.8
xhe37	nine	./icons/applications-multimedia.png.gif	4	2
xhe37	nine	./icons/internet-mail.png.gif	4	4.3
xhe37	nine	./icons/weather-showers-scattered.png.gif	4	1.97
xhe37	nine	./icons/multimedia-player.png.gif	5	1.91
xhe37	nine	./icons/weather-showers-scattered.png.gif	5	2.64
xhe37	nine	./icons/applications-multimedia.png.gif	5	1.77
xhe37	nine	./icons/accessories-text-editor.png.gif	5	3.01
xhe37	nine	./icons/internet-mail.png.gif	5	5.09
xhe37	nine	./icons/applications-multimedia.png.gif	6	2.25
xhe37	nine	./icons/multimedia-player.png.gif	6	3.09
xhe37	nine	./icons/internet-mail.png.gif	6	6.02
xhe37	nine	./icons/weather-showers-scattered.png.gif	6	1.89
xhe37	nine	./icons/accessories-text-editor.png.gif	6	3.08
xhe37	nine	./icons/accessories-text-editor.png.gif	7	1.98
xhe37	nine	./icons/multimedia-player.png.gif	7	2.47
xhe37	nine	./icons/applications-multimedia.png.gif	7	3.33
xhe37	nine	./icons/weather-showers-scattered.png.gif	7	1.72
xhe37	nine	./icons/internet-mail.png.gif	7	3.78
xhe37	nine	./icons/multimedia-player.png.gif	8	3.23
xhe37	nine	./icons/applications-multimedia.png.gif	8	1.92
xhe37	nine	./icons/accessories-text-editor.png.gif	8	1.52
xhe37	nine	./icons/internet-mail.png.gif	8	3.35
xhe37	nine	./icons/weather-showers-scattered.png.gif	8	1.93
xhe37	nine	./icons/applications-multimedia.png.gif	9	1.5
xhe37	nine	./icons/internet-mail.png.gif	9	5.25
xhe37	nine	./icons/weather-showers-scattered.png.gif	9	1.91
xhe37	nine	./icons/accessories-text-editor.png.gif	9	1.63
xhe37	nine	./icons/multimedia-player.png.gif	9	1.76
xhe37	thirtysix	./icons/media-flash.png.gif	0	1.29
xhe37	thirtysix	./icons/audio-input-microphone.png.gif	0	3.86
xhe37	thirtysix	./icons/system-users.png.gif	0	9.2
xhe37	thirtysix	./icons/internet-mail.png.gif	0	1.82
xhe37	thirtysix	./icons/applications-graphics.png.gif	0	18.38
xhe37	thirtysix	./icons/media-flash.png.gif	1	1.41
xhe37	thirtysix	./icons/system-users.png.gif	1	1.58
xhe37	thirtysix	./icons/internet-mail.png.gif	1	2.35
xhe37	thirtysix	./icons/audio-input-microphone.png.gif	1	1.6
xhe37	thirtysix	./icons/applications-graphics.png.gif	1	1.34
xhe37	thirtysix	./icons/media-flash.png.gif	2	1.19
xhe37	thirtysix	./icons/applications-graphics.png.gif	2	1.2
xhe37	thirtysix	./icons/audio-input-microphone.png.gif	2	1.88
xhe37	thirtysix	./icons/system-users.png.gif	2	1.34
xhe37	thirtysix	./icons/internet-mail.png.gif	2	1.99
xhe37	thirtysix	./icons/applications-graphics.png.gif	3	1.11
xhe37	thirtysix	./icons/system-users.png.gif	3	1.2
xhe37	thirtysix	./icons/audio-input-microphone.png.gif	3	1.61
xhe37	thirtysix	./icons/internet-mail.png.gif	3	1.84
xhe37	thirtysix	./icons/media-flash.png.gif	3	2.63
xhe37	thirtysix	./icons/media-flash.png.gif	4	1.11
xhe37	thirtysix	./icons/system-users.png.gif	4	1.59
xhe37	thirtysix	./icons/applications-graphics.png.gif	4	0.92
xhe37	thirtysix	./icons/audio-input-microphone.png.gif	4	1.04
xhe37	thirtysix	./icons/internet-mail.png.gif	4	2.39
xhe37	thirtysix	./icons/audio-input-microphone.png.gif	5	1.38
xhe37	thirtysix	./icons/applications-graphics.png.gif	5	1.21
xhe37	thirtysix	./icons/media-flash.png.gif	5	1.38
xhe37	thirtysix	./icons/internet-mail.png.gif	5	1.48
xhe37	thirtysix	./icons/system-users.png.gif	5	1.03
xhe37	thirtysix	./icons/system-users.png.gif	6	1.23
xhe37	thirtysix	./icons/internet-mail.png.gif	6	1.09
xhe37	thirtysix	./icons/media-flash.png.gif	6	1.45
xhe37	thirtysix	./icons/audio-input-microphone.png.gif	6	2.93
xhe37	thirtysix	./icons/applications-graphics.png.gif	6	0.88
xhe37	thirtysix	./icons/internet-mail.png.gif	7	1.2
xhe37	thirtysix	./icons/system-users.png.gif	7	1.17
xhe37	thirtysix	./icons/applications-graphics.png.gif	7	1.04
xhe37	thirtysix	./icons/media-flash.png.gif	7	1.12
xhe37	thirtysix	./icons/audio-input-microphone.png.gif	7	1.63
xhe37	thirtysix	./icons/internet-mail.png.gif	8	1.12
xhe37	thirtysix	./icons/media-flash.png.gif	8	1.17
xhe37	thirtysix	./icons/applications-graphics.png.gif	8	1.05
xhe37	thirtysix	./icons/system-users.png.gif	8	1.21
xhe37	thirtysix	./icons/audio-input-microphone.png.gif	8	1.28
xhe37	thirtysix	./icons/media-flash.png.gif	9	1.86
xhe37	thirtysix	./icons/internet-mail.png.gif	9	1.21
xhe37	thirtysix	./icons/applications-graphics.png.gif	9	1.02
xhe37	thirtysix	./icons/audio-input-microphone.png.gif	9	1.06
xhe37	thirtysix	./icons/system-users.png.gif	9	0.96
bsm62	four	./icons/camera-photo.png.gif	0	4.24
bsm62	four	./icons/dialog-information.png.gif	0	6.55
bsm62	four	./icons/mail-attachment.png.gif	0	1.99
bsm62	four	./icons/audio-input-microphone.png.gif	0	7.43
bsm62	four	./icons/applications-graphics.png.gif	0	6.03
bsm62	four	./icons/mail-attachment.png.gif	1	3.37
bsm62	four	./icons/audio-input-microphone.png.gif	1	5.79
bsm62	four	./icons/applications-graphics.png.gif	1	3.14
bsm62	four	./icons/dialog-information.png.gif	1	3.38
bsm62	four	./icons/camera-photo.png.gif	1	2.67
bsm62	four	./icons/dialog-information.png.gif	2	6.53
bsm62	four	./icons/audio-input-microphone.png.gif	2	2.51
bsm62	four	./icons/camera-photo.png.gif	2	2.17
bsm62	four	./icons/applications-graphics.png.gif	2	8.31
bsm62	four	./icons/mail-attachment.png.gif	2	8.26
bsm62	four	./icons/dialog-information.png.gif	3	3.06
bsm62	four	./icons/mail-attachment.png.gif	3	2.07
bsm62	four	./icons/audio-input-microphone.png.gif	3	2.55
bsm62	four	./icons/applications-graphics.png.gif	3	3.85
bsm62	four	./icons/camera-photo.png.gif	3	2.47
bsm62	four	./icons/applications-graphics.png.gif	4	4.7
bsm62	four	./icons/dialog-information.png.gif	4	1.87
bsm62	four	./icons/audio-input-microphone.png.gif	4	5.23
bsm62	four	./icons/mail-attachment.png.gif	4	1.65
bsm62	four	./icons/camera-photo.png.gif	4	1.81
bsm62	four	./icons/camera-photo.png.gif	5	5.66
bsm62	four	./icons/dialog-information.png.gif	5	1.91
bsm62	four	./icons/applications-graphics.png.gif	5	4.44
bsm62	four	./icons/mail-attachment.png.gif	5	6.27
bsm62	four	./icons/audio-input-microphone.png.gif	5	2.23
bsm62	four	./icons/dialog-information.png.gif	6	2.04
bsm62	four	./icons/camera-photo.png.gif	6	2.07
bsm62	four	./icons/audio-input-microphone.png.gif	6	2.43
bsm62	four	./icons/applications-graphics.png.gif	6	4.02
bsm62	four	./icons/mail-attachment.png.gif	6	5.77
bsm62	four	./icons/audio-input-microphone.png.gif	7	3.11
bsm62	four	./icons/camera-photo.png.gif	7	1.89
bsm62	four	./icons/applications-graphics.png.gif	7	6.77
bsm62	four	./icons/mail-attachment.png.gif	7	3.41
bsm62	four	./icons/dialog-information.png.gif	7	6.38
bsm62	four	./icons/mail-attachment.png.gif	8	1.75
bsm62	four	./icons/audio-input-microphone.png.gif	8	2.11
bsm62	four	./icons/camera-photo.png.gif	8	2.44
bsm62	four	./icons/applications-graphics.png.gif	8	5.93
bsm62	four	./icons/dialog-information.png.gif	8	6
bsm62	four	./icons/camera-photo.png.gif	9	2.2
bsm62	four	./icons/mail-attachment.png.gif	9	1.22
bsm62	four	./icons/dialog-information.png.gif	9	4.73
bsm62	four	./icons/applications-graphics.png.gif	9	2.65
bsm62	four	./icons/audio-input-microphone.png.gif	9	2.01
bsm62	nine	./icons/image-loading.png.gif	0	5.32
bsm62	nine	./icons/printer.png.gif	0	3.1
bsm62	nine	./icons/audio-input-microphone.png.gif	0	2.03
bsm62	nine	./icons/battery.png.gif	0	0.94
bsm62	nine	./icons/accessories-text-editor.png.gif	0	0.87
bsm62	nine	./icons/image-loading.png.gif	1	1.44
bsm62	nine	./icons/printer.png.gif	1	2.33
bsm62	nine	./icons/audio-input-microphone.png.gif	1	1.76
bsm62	nine	./icons/battery.png.gif	1	0.86
bsm62	nine	./icons/accessories-text-editor.png.gif	1	0.78
bsm62	nine	./icons/printer.png.gif	2	4.46
bsm62	nine	./icons/image-loading.png.gif	2	4.06
bsm62	nine	./icons/battery.png.gif	2	0.95
bsm62	nine	./icons/accessories-text-editor.png.gif	2	0.77
bsm62	nine	./icons/audio-input-microphone.png.gif	2	2.52
bsm62	nine	./icons/battery.png.gif	3	0.79
bsm62	nine	./icons/accessories-text-editor.png.gif	3	0.67
bsm62	nine	./icons/image-loading.png.gif	3	1.98
bsm62	nine	./icons/printer.png.gif	3	3.14
bsm62	nine	./icons/audio-input-microphone.png.gif	3	2.76
bsm62	nine	./icons/audio-input-microphone.png.gif	4	3.31
bsm62	nine	./icons/image-loading.png.gif	4	3.84
bsm62	nine	./icons/printer.png.gif	4	3.31
bsm62	nine	./icons/accessories-text-editor.png.gif	4	0.71
bsm62	nine	./icons/battery.png.gif	4	0.8
bsm62	nine	./icons/audio-input-microphone.png.gif	5	1.65
bsm62	nine	./icons/accessories-text-editor.png.gif	5	0.7
bsm62	nine	./icons/battery.png.gif	5	0.92
bsm62	nine	./icons/image-loading.png.gif	5	2.58
bsm62	nine	./icons/printer.png.gif	5	2.63
bsm62	nine	./icons/accessories-text-editor.png.gif	6	0.75
bsm62	nine	./icons/printer.png.gif	6	2.43
bsm62	nine	./icons/battery.png.gif	6	5.05
bsm62	nine	./icons/image-loading.png.gif	6	2.5
bsm62	nine	./icons/audio-input-microphone.png.gif	6	1.52
bsm62	nine	./icons/battery.png.gif	7	0.9
bsm62	nine	./icons/image-loading.png.gif	7	2.68
bsm62	nine	./icons/accessories-text-editor.png.gif	7	0.99
bsm62	nine	./icons/audio-input-microphone.png.gif	7	1.45
bsm62	nine	./icons/printer.png.gif	7	2.31
bsm62	nine	./icons/printer.png.gif	8	2.12
bsm62	nine	./icons/accessories-text-editor.png.gif	8	0.65
bsm62	nine	./icons/image-loading.png.gif	8	1.63
bsm62	nine	./icons/audio-input-microphone.png.gif	8	1.3
bsm62	nine	./icons/battery.png.gif	8	0.7
bsm62	nine	./icons/printer.png.gif	9	2.12
bsm62	nine	./icons/accessories-text-editor.png.gif	9	0.78
bsm62	nine	./icons/image-loading.png.gif	9	1.67
bsm62	nine	./icons/battery.png.gif	9	0.9
bsm62	nine	./icons/audio-input-microphone.png.gif	9	2.35
bsm62	thirtysix	./icons/image-loading.png.gif	0	1.31
bsm62	thirtysix	./icons/applications-games.png.gif	0	1.27
bsm62	thirtysix	./icons/network-wireless.png.gif	0	1.05
bsm62	thirtysix	./icons/network-wireless-encrypted.png.gif	0	1.02
bsm62	thirtysix	./icons/audio-volume-high.png.gif	0	1.51
bsm62	thirtysix	./icons/network-wireless-encrypted.png.gif	1	0.93
bsm62	thirtysix	./icons/applications-games.png.gif	1	0.91
bsm62	thirtysix	./icons/network-wireless.png.gif	1	0.79
bsm62	thirtysix	./icons/audio-volume-high.png.gif	1	1.2
bsm62	thirtysix	./icons/image-loading.png.gif	1	1.54
bsm62	thirtysix	./icons/audio-volume-high.png.gif	2	1.15
bsm62	thirtysix	./icons/image-loading.png.gif	2	1.12
bsm62	thirtysix	./icons/applications-games.png.gif	2	0.91
bsm62	thirtysix	./icons/network-wireless-encrypted.png.gif	2	1.34
bsm62	thirtysix	./icons/network-wireless.png.gif	2	0.99
bsm62	thirtysix	./icons/network-wireless-encrypted.png.gif	3	1.27
bsm62	thirtysix	./icons/audio-volume-high.png.gif	3	1.79
bsm62	thirtysix	./icons/applications-games.png.gif	3	1.17
bsm62	thirtysix	./icons/image-loading.png.gif	3	0.95
bsm62	thirtysix	./icons/network-wireless.png.gif	3	0.87
bsm62	thirtysix	./icons/applications-games.png.gif	4	1.13
bsm62	thirtysix	./icons/network-wireless.png.gif	4	1.34
bsm62	thirtysix	./icons/audio-volume-high.png.gif	4	1.1
bsm62	thirtysix	./icons/network-wireless-encrypted.png.gif	4	1.04
bsm62	thirtysix	./icons/image-loading.png.gif	4	1.13
bsm62	thirtysix	./icons/audio-volume-high.png.gif	5	2.1
bsm62	thirtysix	./icons/network-wireless-encrypted.png.gif	5	2.5
bsm62	thirtysix	./icons/applications-games.png.gif	5	1.46
bsm62	thirtysix	./icons/image-loading.png.gif	5	0.79
bsm62	thirtysix	./icons/network-wireless.png.gif	5	0.64
bsm62	thirtysix	./icons/network-wireless-encrypted.png.gif	6	0.69
bsm62	thirtysix	./icons/image-loading.png.gif	6	0.83
bsm62	thirtysix	./icons/network-wireless.png.gif	6	0.85
bsm62	thirtysix	./icons/applications-games.png.gif	6	0.97
bsm62	thirtysix	./icons/audio-volume-high.png.gif	6	1.13
bsm62	thirtysix	./icons/network-wireless.png.gif	7	0.92
bsm62	thirtysix	./icons/audio-volume-high.png.gif	7	1.23
bsm62	thirtysix	./icons/image-loading.png.gif	7	0.95
bsm62	thirtysix	./icons/network-wireless-encrypted.png.gif	7	1.06
bsm62	thirtysix	./icons/applications-games.png.gif	7	1.06
bsm62	thirtysix	./icons/image-loading.png.gif	8	0.91
bsm62	thirtysix	./icons/network-wireless.png.gif	8	0.81
bsm62	thirtysix	./icons/network-wireless-encrypted.png.gif	8	1.03
bsm62	thirtysix	./icons/applications-games.png.gif	8	0.99
bsm62	thirtysix	./icons/audio-volume-high.png.gif	8	1.36
bsm62	thirtysix	./icons/network-wireless.png.gif	9	0.93
bsm62	thirtysix	./icons/network-wireless-encrypted.png.gif	9	0.62
bsm62	thirtysix	./icons/applications-games.png.gif	9	0.66
bsm62	thirtysix	./icons/audio-volume-high.png.gif	9	1.97
bsm62	thirtysix	./icons/image-loading.png.gif	9	1.07
ima90	four	./icons/printer.png.gif	0	5.39
ima90	four	./icons/network-wireless-encrypted.png.gif	0	7.78
ima90	four	./icons/media-flash.png.gif	0	3.13
ima90	four	./icons/preferences-system.png.gif	0	7.89
ima90	four	./icons/applications-multimedia.png.gif	0	1.73
ima90	four	./icons/applications-multimedia.png.gif	1	1.98
ima90	four	./icons/preferences-system.png.gif	1	9.7
ima90	four	./icons/printer.png.gif	1	5.43
ima90	four	./icons/media-flash.png.gif	1	8.81
ima90	four	./icons/network-wireless-encrypted.png.gif	1	5.31
ima90	four	./icons/printer.png.gif	2	3.6
ima90	four	./icons/preferences-system.png.gif	2	6.19
ima90	four	./icons/media-flash.png.gif	2	3.19
ima90	four	./icons/applications-multimedia.png.gif	2	1.43
ima90	four	./icons/network-wireless-encrypted.png.gif	2	6.99
ima90	four	./icons/applications-multimedia.png.gif	3	1.7
ima90	four	./icons/network-wireless-encrypted.png.gif	3	7.73
ima90	four	./icons/printer.png.gif	3	6.79
ima90	four	./icons/media-flash.png.gif	3	2.93
ima90	four	./icons/preferences-system.png.gif	3	7.3
ima90	four	./icons/applications-multimedia.png.gif	4	1.3
ima90	four	./icons/media-flash.png.gif	4	6.38
ima90	four	./icons/printer.png.gif	4	3.6
ima90	four	./icons/network-wireless-encrypted.png.gif	4	9.01
ima90	four	./icons/preferences-system.png.gif	4	9.19
ima90	four	./icons/preferences-system.png.gif	5	10.87
ima90	four	./icons/media-flash.png.gif	5	3.37
ima90	four	./icons/applications-multimedia.png.gif	5	1.43
ima90	four	./icons/printer.png.gif	5	11.52
ima90	four	./icons/network-wireless-encrypted.png.gif	5	5.75
ima90	four	./icons/media-flash.png.gif	6	3.28
ima90	four	./icons/printer.png.gif	6	3.4
ima90	four	./icons/network-wireless-encrypted.png.gif	6	5.56
ima90	four	./icons/applications-multimedia.png.gif	6	1.9
ima90	four	./icons/preferences-system.png.gif	6	10.45
ima90	four	./icons/preferences-system.png.gif	7	13.55
ima90	four	./icons/network-wireless-encrypted.png.gif	7	6.95
ima90	four	./icons/printer.png.gif	7	4.6
ima90	four	./icons/media-flash.png.gif	7	3.23
ima90	four	./icons/applications-multimedia.png.gif	7	1.31
ima90	four	./icons/preferences-system.png.gif	8	9.56
ima90	four	./icons/applications-multimedia.png.gif	8	1.52
ima90	four	./icons/network-wireless-encrypted.png.gif	8	8.66
ima90	four	./icons/printer.png.gif	8	5.47
ima90	four	./icons/media-flash.png.gif	8	2.84
ima90	four	./icons/applications-multimedia.png.gif	9	1.31
ima90	four	./icons/network-wireless-encrypted.png.gif	9	4.92
ima90	four	./icons/printer.png.gif	9	3.45
ima90	four	./icons/media-flash.png.gif	9	2.28
ima90	four	./icons/preferences-system.png.gif	9	5.46
ima90	nine	./icons/camera-photo.png.gif	0	4.11
ima90	nine	./icons/audio-input-microphone.png.gif	0	5.29
ima90	nine	./icons/applications-system.png.gif	0	1.99
ima90	nine	./icons/office-calendar.png.gif	0	2.7
ima90	nine	./icons/system-users.png.gif	0	7.87
ima90	nine	./icons/camera-photo.png.gif	1	2.76
ima90	nine	./icons/audio-input-microphone.png.gif	1	2.66
ima90	nine	./icons/office-calendar.png.gif	1	3.76
ima90	nine	./icons/applications-system.png.gif	1	2.6
ima90	nine	./icons/system-users.png.gif	1	4.26
ima90	nine	./icons/audio-input-microphone.png.gif	2	2.52
ima90	nine	./icons/camera-photo.png.gif	2	1.7
ima90	nine	./icons/system-users.png.gif	2	4.54
ima90	nine	./icons/office-calendar.png.gif	2	3.23
ima90	nine	./icons/applications-system.png.gif	2	2.2
ima90	nine	./icons/audio-input-microphone.png.gif	3	2.04
ima90	nine	./icons/system-users.png.gif	3	3.9
ima90	nine	./icons/office-calendar.png.gif	3	2.26
ima90	nine	./icons/camera-photo.png.gif	3	2.13
ima90	nine	./icons/applications-system.png.gif	3	2.27
ima90	nine	./icons/system-users.png.gif	4	4.8
ima90	nine	./icons/office-calendar.png.gif	4	2.5
ima90	nine	./icons/applications-system.png.gif	4	1.68
ima90	nine	./icons/audio-input-microphone.png.gif	4	1.72
ima90	nine	./icons/camera-photo.png.gif	4	3.98
ima90	nine	./icons/audio-input-microphone.png.gif	5	2.75
ima90	nine	./icons/applications-system.png.gif	5	1.53
ima90	nine	./icons/camera-photo.png.gif	5	1.6
ima90	nine	./icons/system-users.png.gif	5	4.44
ima90	nine	./icons/office-calendar.png.gif	5	2.51
ima90	nine	./icons/system-users.png.gif	6	3.52
ima90	nine	./icons/audio-input-microphone.png.gif	6	5.53
ima90	nine	./icons/camera-photo.png.gif	6	2.91
ima90	nine	./icons/applications-system.png.gif	6	2.61
ima90	nine	./icons/office-calendar.png.gif	6	3.36
ima90	nine	./icons/applications-system.png.gif	7	2.46
ima90	nine	./icons/audio-input-microphone.png.gif	7	1.68
